mRNA_size	ORF_size	Fickett_score	Hexamer_score	coding_prob
OS10T0122200-00	1324	723	1.3614	0.129226761686	0.942035538602457
OS03T0435800-00	447	396	0.8779	0.0613661810212	0.636345380637737
OS04T0257500-01	878	417	0.9341	0.103447216175	0.618800161124334
OS03T0724800-01	1694	1020	0.8303	0.115615276036	0.974393315929794
OS05T0429700-02	2437	1848	1.1832	0.0979284785594	0.999838651246025
OS08T0223900-00	2377	2358	0.6294	0.0598088550487	0.999993343545528
OS07T0568900-01	710	504	1.1234	0.124790518486	0.894975278380644
OS11T0184300-00	1437	1437	1.07	0.0563212587867	0.998986812798446
OS07T0463400-01	1520	1086	1.0926	0.124023986422	0.993192618068777
OS01T0369000-01	3029	2235	1.0692	0.0822313125884	0.999960793184503
OS02T0438900-00	459	459	0.8416	0.150610772401	0.927658673770332
OS03T0119700-02	2060	1275	1.3222	0.0999148584282	0.993683833230524
OS12T0511300-02	5283	1032	1.016	0.110380322342	0.00899574916931449
OS02T0465900-01	1128	651	1.0288	0.121626194334	0.902238290059211
OS01T0170100-01	1147	696	0.9189	0.0882740685259	0.866976047758301
OS07T0134400-01	1699	471	1.1013	0.127325671483	0.3882418419232
OS05T0210500-00	3636	3636	1.0687	0.0916807085083	0.999999998664459
OS03T0803000-01	1126	663	1.23	0.127969913561	0.932162346946158
OS07T0439750-00	479	105	1.1862	0.113825532453	0.32438935544876
OS01T0872300-00	855	855	1.303	0.118536563414	0.991456786762212
OS07T0627500-00	769	339	1.1628	0.126768765196	0.670524913013056
OS01T0937800-00	1305	1305	1.303	0.126116086048	0.999464113215859
OS07T0659500-01	4565	3978	0.9695	0.08612926975	0.999999999132243
OS12T0149300-01	1540	1392	1.2826	0.132726226939	0.999584737366734
OS04T0515900-01	1287	837	1.2454	0.115098904772	0.969754139793001
OS12T0154000-01	1842	1005	0.9714	0.0544703847801	0.904041850463917
OS05T0488500-01	965	726	1.2822	0.112635910152	0.964679181872174
OS12T0137000-00	1098	1098	1.2694	0.163375535518	0.999015945977118
OS02T0266900-01	1507	477	0.7056	0.0573672640308	0.18009378173335
OS02T0565500-01	1893	1092	1.2403	0.108995706384	0.982443344612393
OS02T0829600-01	2098	1569	1.0594	0.104179296531	0.99927359571706
OS08T0452100-00	2670	2670	1.2568	0.101495678251	0.999999721543657
OS05T0252100-01	1872	1467	1.2848	0.154097190645	0.999660057042515
OS08T0160500-01	3705	2859	1.3274	0.104885012327	0.999999396373476
OS02T0781900-00	2312	2253	0.6328	0.15152278093	0.999997201560772
OS06T0716600-00	1542	1542	1.0849	0.108616942346	0.999780414497177
OS05T0161200-01	2036	1752	1.0937	0.125766580771	0.999907408978976
OS03T0148800-01	2356	1956	1.1031	0.134604165081	0.99996871063852
OS03T0298900-01	1385	390	1.0278	0.0582478089578	0.163476345858702
OS01T0539400-02	1410	297	0.9639	0.103418239448	0.149009727169144
OS02T0517333-02	619	360	0.8329	0.0786700594205	0.527440893719633
OS11T0448000-00	3095	3066	1.0615	0.0980314568338	0.999999963097932
OS03T0827900-00	799	378	1.1129	0.131546429667	0.730561728453325
OS11T0207800-00	1455	972	0.7519	0.0528462065765	0.934585495655764
OS09T0542550-00	861	216	1.2199	0.0864453451641	0.238001420276233
OS01T0680400-01	886	636	1.0583	0.114380896022	0.929282618482992
OS03T0114300-01	2901	2226	1.0524	0.0788141679659	0.999966436286465
OS01T0193400-02	1508	1122	1.2848	0.185144697663	0.998551545672082
OS05T0209400-01	1031	777	0.9841	0.12142022486	0.969177394579606
OS01T0283600-00	981	981	1.2023	0.139337977603	0.996858379110248
OS06T0168500-01	1320	918	1.111	0.114719553676	0.980693548600359
OS01T0687450-00	636	357	0.7912	0.130953302189	0.711925748491002
OS05T0425600-01	1450	312	1.0067	0.0646010638689	0.0877738110211036
OS02T0711300-01	743	459	1.2454	0.142239152943	0.891375630345525
OS06T0534950-00	826	558	1.2276	0.176531491107	0.964360696453755
OS11T0602550-00	574	285	1.2223	0.12164640996	0.666959287350374
OS02T0214900-02	937	642	1.3614	0.0831346046975	0.904329464725051
OS09T0444200-01	2493	2076	0.9173	0.110080367128	0.999970913412536
OS02T0749700-00	2076	1740	1.3306	0.0903507019499	0.999833892362603
OS07T0497500-00	1239	1203	1.261	0.18000194188	0.999562028180662
OS04T0502900-01	1800	1419	1.061	0.0998155230379	0.99867138654779
OS04T0139100-00	2299	2286	1.0314	0.0939499637619	0.999996149886594
OS04T0166500-01	611	219	0.8396	0.0965037423449	0.326819141260859
OS11T0197600-01	1883	1221	0.7985	0.0774887289884	0.984711732750503
OS12T0405200-01	1375	1104	0.9624	0.0566354535762	0.98519634933675
OS02T0503350-01	2341	159	0.7108	-0.139409574268	7.50215173600559e-05
OS02T0832800-02	896	696	0.9069	0.0813087840813	0.912109826469166
OS01T0364450-00	621	186	1.0534	0.144106730824	0.498999894732602
OS10T0205500-01	1830	816	0.8843	0.0325834123099	0.563361111858302
OS04T0680550-00	999	999	0.8319	0.0405452285315	0.978692891508589
OS01T0838400-01	1639	153	0.8298	-0.0142403314678	0.00361103993527351
OS10T0205200-02	1547	558	1.2492	0.128143448019	0.684523389717418
OS02T0461600-01	979	600	1.0594	0.0976938009063	0.854703934373531
OS03T0701700-01	2306	1911	1.0596	0.0883766900724	0.999907203599307
OS02T0517300-01	3285	2448	0.9399	0.095650321254	0.99998890371307
OS03T0120200-01	1578	1272	1.0584	0.162255054427	0.999094634143155
OS06T0711000-01	799	627	0.4848	0.135588703756	0.927199562211593
OS07T0185300-01	1094	528	1.3169	0.0839051694832	0.71190120312021
OS01T0931600-00	716	651	1.0719	0.152555370044	0.977503820387679
OS06T0291500-01	2715	579	0.9292	0.128647273264	0.108034655827369
OS10T0470900-01	5256	1395	1.2864	0.118834425286	0.223258846712064
OS01T0752100-01	1640	1335	1.3186	0.112418202995	0.998844838147124
OS11T0206101-00	303	303	1.0734	0.14442913957	0.850799793570158
OS11T0479300-01	2077	621	0.8017	0.0610469538577	0.178219500934869
OS06T0108900-01	4819	999	0.4765	0.104988486809	0.0114067144208256
OS07T0616000-01	4835	4098	1.0847	0.0993599066646	0.999999999561728
OS06T0633900-01	1559	609	0.7821	0.0555347745369	0.375086979255256
OS10T0544950-01	1047	66	0.9246	0.0121182012697	0.0122163912150737
OS08T0398350-00	2526	2526	0.9809	0.0758167214607	0.99999869825425
OS02T0135700-01	4219	3918	1.1028	0.10916593359	0.999999999627128
OS01T0742200-01	2856	2481	1.1433	0.106766271119	0.999997909525302
OS12T0410050-01	722	228	0.5042	0.088672986561	0.20502854914733
OS04T0563300-01	1514	195	0.6068	-0.0497299992521	0.00304339027336966
OS11T0577700-01	4527	618	0.9701	0.0577210774786	0.000694145268310196
OS08T0555700-00	477	477	1.2258	0.177317388612	0.969814102522089
OS01T0181300-00	815	459	0.6527	0.0877191320682	0.610989384336152
OS08T0198200-00	854	261	1.2516	0.174317377761	0.682130550407218
OS01T0275950-00	987	987	0.7738	0.07928846582	0.98749259125717
OS01T0760600-02	1664	1383	1.1454	0.0874801016538	0.998519214632682
OS06T0542600-01	1324	690	1.0376	0.0536012806978	0.714673700992334
OS01T0815900-01	1743	1410	0.962	0.0788581884057	0.998038463191292
OS11T0703500-01	685	240	1.0046	0.128314833206	0.493397807484464
OS05T0153300-00	1756	1614	1.3098	0.143898530923	0.999910679184157
OS03T0347900-01	3615	1215	0.8721	0.07388399452	0.502357530746765
OS11T0184900-02	1870	990	1.2848	0.142529637182	0.979251236383872
OS01T0944700-01	1289	1005	1.2993	0.11271049335	0.992297716257244
OS02T0654500-01	974	690	1.1946	0.124869725609	0.957642040837923
OS05T0126700-01	4429	411	0.6803	0.0599816741974	0.000126344203876235
OS10T0344900-01	1758	1434	1.2658	0.121562209297	0.999394019868407
OS04T0497400-02	1045	666	1.0884	0.115870634558	0.924086367904221
OS02T0623766-00	1757	1404	1.2744	0.133593538568	0.999375171747582
OS05T0516850-00	541	240	1.2402	0.0414360009713	0.276777292716603
OS10T0575650-00	863	783	1.332	0.101254213314	0.979574769417717
OS02T0221100-00	1944	1944	1.2812	0.1818800167	0.999995106548375
OS04T0670150-00	1159	951	1.2596	0.160815872747	0.99597579196016
OS08T0302000-01	1505	1104	1.3526	0.151102215136	0.997190058183043
OS07T0108350-00	252	237	1.2944	0.0776614969176	0.592241520718958
OS04T0223000-01	2328	1806	1.1411	0.0588517335232	0.99964163391017
OS10T0445500-01	880	477	1.0948	0.0874242578632	0.700078858845682
OS01T0614750-00	1711	291	1.2883	0.131041139961	0.150169408376622
OS11T0427601-01	3046	228	1.1006	0.00281142580789	0.000409915758511466
OS01T0574500-01	2892	2148	1.0572	0.108812602628	0.999962806098713
OS01T0634300-00	4014	4014	1.0913	0.0935790925522	0.999999999862946
OS02T0580600-01	1555	1410	1.2786	0.137310010921	0.999655908825448
OS12T0507000-02	1549	1197	0.9622	0.113524438258	0.996049727673
OS08T0500400-01	588	411	1.2647	0.124607008393	0.857095847716685
OS07T0487300-00	1902	1902	0.9742	0.0893002344124	0.99995921418489
OS02T0799100-01	1973	1500	0.9662	0.0956504916757	0.998796652315275
OS06T0248600-01	627	282	1.2002	0.207414983626	0.880513925036374
OS08T0139000-02	718	426	0.762	0.0978494508251	0.664634310336354
OS01T0968000-00	2334	1461	1.1355	0.0848966632803	0.995983996966585
OS04T0382700-02	819	342	1.0255	0.0900818586469	0.465012762749312
OS08T0406500-01	1413	1179	1.2862	0.151074308487	0.99870479724019
OS02T0598500-00	1705	1566	1.2227	0.104400864872	0.999748823974095
OS02T0613150-00	1088	654	1.2318	0.145362018933	0.949636689273639
OS02T0640100-00	1037	264	1.2002	0.121156065013	0.352758967132612
OS09T0573100-01	1089	669	1.0418	0.0751647292168	0.842527082637738
OS10T0487400-02	1438	1113	1.2795	0.125139948731	0.996285320342479
OS07T0685800-01	1310	1122	1.0309	0.113991313006	0.996125736558459
OS03T0666500-01	1099	612	0.9081	0.110917884782	0.842121695784458
OS06T0338801-00	1078	264	1.192	0.11817704599	0.317992278372537
OS06T0699700-01	1433	975	0.8168	0.0775072287734	0.961574904478355
OS09T0329800-01	702	603	1.2025	0.125437472517	0.955334631221567
OS10T0544500-01	1636	1500	0.9204	0.0873278558213	0.999349017128749
OS01T0276700-01	1978	1533	1.2614	0.127473416192	0.999590675403997
OS12T0260500-01	1124	918	1.2888	0.147878698667	0.994098466147354
OS06T0593100-01	1432	1077	1.014	0.0564600472541	0.979850401233445
OS06T0249500-00	1332	1332	1.096	0.108618097151	0.99925294694439
OS07T0554400-00	836	429	0.9124	0.0962557956659	0.631741989986215
OS12T0160500-01	2489	1362	1.1682	0.181551475021	0.997573941681519
OS12T0231700-00	1373	813	0.9477	0.0727724426474	0.88735449930806
OS01T0103100-02	1924	1785	1.3359	0.12201305425	0.99995387203579
OS06T0183200-00	1968	1968	1.2164	0.101814558717	0.999982147120659
OS06T0662500-00	354	354	1.2952	0.132101136919	0.884239232084546
OS08T0111200-02	1208	1062	1.2848	0.134019321673	0.99719686832041
OS10T0548200-02	2732	1635	0.7237	0.0820342591915	0.996229486247867
OS03T0179400-01	1820	1278	1.2492	0.135907789034	0.997983064882388
OS10T0329900-00	1215	1215	1.1526	0.0785941009908	0.997639831630572
OS01T0816850-00	1592	729	1.2762	0.104861033539	0.846101689851096
OS01T0844900-01	2360	660	1.3094	0.133592057148	0.458982916980073
OS01T0585200-01	790	378	1.2624	0.155412261011	0.827292781030166
OS01T0200200-00	523	513	1.0895	0.220356313604	0.986235551710029
OS12T0155250-00	2191	429	0.694	0.0281005085581	0.0171320282620197
OS01T0644000-01	636	393	1.0768	0.124684034351	0.795297122379183
OS04T0225067-00	600	84	1.35	0.0977386077795	0.210824685657591
OS09T0116400-02	2217	2139	1.1016	0.082545879772	0.999987837406347
OS09T0516900-01	2142	1839	0.9658	0.0705174193493	0.999831216011876
OS10T0190900-01	1470	720	1.3316	0.17465104435	0.959686414545849
OS01T0532200-01	1803	1341	1.0741	0.128084195627	0.998451647623474
OS03T0151300-01	1534	1062	0.9634	0.100832348121	0.985714054055094
OS08T0430100-01	1447	807	1.1291	0.14482232501	0.962450341842109
OS04T0564300-01	563	267	0.6998	0.0870987472993	0.37691432249945
OS03T0163900-00	267	267	1.0381	0.143796650894	0.815444276373788
OS11T0578033-01	2818	165	0.5522	-0.0643669671325	7.97016443824941e-05
OS09T0493500-02	2835	1101	0.8639	0.105540466634	0.811003503581388
OS12T0564600-01	3866	3480	1.1291	0.105560315848	0.999999993770945
OS03T0110400-01	2406	1917	0.9754	0.114459001861	0.999922704201185
OS09T0333600-01	1474	1269	1.0234	0.0927730120721	0.997532955516725
OS06T0272850-00	1524	744	1.2379	0.0824563879691	0.827696382617706
OS01T0153400-01	1331	1149	1.0636	0.0699055320817	0.993274716681759
OS01T0706000-02	923	555	1.2436	0.188298002569	0.963026088480601
OS04T0272500-01	1207	156	0.8852	0.0896193074829	0.0609926043991
OS01T0637300-00	2029	387	0.8095	0.0634900818248	0.0356667409007737
OS11T0210201-00	568	306	0.9176	0.185365907551	0.845076649917993
OS01T0227500-01	1888	1686	1.2822	0.13615876988	0.999920986758608
OS03T0270700-01	2124	1143	0.9972	0.0972098399765	0.969848672757126
OS04T0668700-01	2464	1818	1.0794	0.130774353626	0.999862100211865
OS06T0574100-00	582	174	1.1568	0.0821237033531	0.272819710743623
OS09T0471150-00	675	159	1.1126	0.0965176532305	0.246316342204343
OS09T0510500-01	1264	849	1.1274	0.134589579571	0.979115605653356
OS04T0118450-00	2554	336	1.0221	0.079904098601	0.0111295042151229
OS04T0324100-01	1624	1524	1.2568	0.122356851166	0.999791341171616
OS06T0597000-01	1227	582	1.3274	0.102244872193	0.795676664305951
OS08T0345800-01	1745	1440	1.1554	0.0986100413774	0.999082034694688
OS11T0146600-00	1218	1218	1.0895	0.152637127888	0.999310269416463
OS06T0355150-00	1242	696	0.9516	0.0453574783806	0.71942025261153
OS10T0208600-01	875	594	0.9848	0.15439698141	0.946598466516176
OS06T0729000-01	1898	1263	1.0934	0.12320301313	0.996063019610932
OS03T0712500-00	415	411	1.2692	0.108633787158	0.873446511354387
OS03T0739700-01	1297	1035	1.157	0.167671165228	0.997269669024207
OS03T0725100-01	2183	1560	0.9663	0.120160409493	0.99920745646052
OS06T0675900-01	3564	198	1.116	-0.074418625943	2.51771025088574e-05
OS11T0593600-01	1528	1278	1.0311	0.0976993439045	0.997624336100162
OS02T0697600-02	1342	888	1.1044	0.130416975254	0.979995065564671
OS06T0712400-01	2673	2187	1.1961	0.104646264359	0.999984850595293
OS11T0507300-00	2190	2190	0.9248	0.143912734887	0.999996930571487
OS07T0644550-00	2188	243	0.752	0.025226423329	0.00378093559580234
OS08T0110200-01	2665	2397	0.9582	0.0769283914026	0.999994737935607
OS07T0535100-01	1633	1134	0.938	0.0908304331354	0.987850243646616
OS04T0560400-01	1699	1401	1.0723	0.0891575315264	0.998558661157316
OS06T0220800-01	1134	849	0.809	0.0857937687593	0.953678095135914
OS03T0823500-02	2129	1758	1.3254	0.148165994679	0.99993958136233
OS08T0523100-00	858	858	1.312	0.080553101526	0.984129376188364
OS11T0147000-01	2599	2130	1.0165	0.0665507276167	0.999953809799403
OS07T0243100-01	759	273	1.2637	0.106223804396	0.48232416340386
OS06T0555101-00	702	576	1.2568	0.126003006522	0.947829538393801
OS01T0683600-01	2085	240	0.9228	-0.0784273729979	0.000931203342529844
OS05T0358500-01	1557	1062	1.2568	0.150600777237	0.995056687418772
OS04T0520000-01	1431	948	1.1313	0.0796121544281	0.965356557397866
OS05T0430900-01	1815	1593	1.282	0.125276725014	0.999827365119758
OS05T0422300-01	2810	2166	0.7596	0.0938081716456	0.999955091215282
OS04T0512900-01	2304	2253	1.0623	0.097794558296	0.999995345150605
OS01T0884350-00	570	255	1.2254	0.138379856908	0.67845335444576
OS05T0394900-01	1248	1122	0.9985	0.127667318523	0.997273185124666
OS10T0576000-01	456	60	1.1712	-0.0323434762789	0.027223989328874
OS03T0305500-01	1833	1560	1.0146	0.0989288327634	0.999524217834356
OS08T0487400-00	258	171	0.8721	0.154756234018	0.679198065866498
OS02T0761200-01	1650	1392	1.1433	0.142629728509	0.999483005777907
OS06T0332800-01	766	396	0.8086	0.131012853316	0.718115194299525
OS05T0588800-01	1115	300	0.9998	0.0930350036411	0.238194664687675
OS02T0195800-01	1263	849	1.1098	0.152571005684	0.984369847600086
OS08T0104600-02	846	420	1.2888	0.135937853222	0.813060849684252
OS03T0647575-00	353	267	1.2884	0.142486502907	0.816004194264734
OS07T0193200-00	1689	1689	1.3098	0.131807999231	0.999949510582847
OS01T0875500-01	3191	2760	0.7974	0.063954358637	0.999998672333689
OS02T0273900-01	488	252	1.1723	0.136293763248	0.69674836429831
OS02T0116300-01	2339	2052	1.1644	0.0834320748917	0.999969023667816
OS01T0236700-02	759	393	0.8926	0.0605474839022	0.44855370335349
OS09T0279100-01	2934	1041	0.9906	0.117610982965	0.740811547837451
OS01T0820400-00	1027	609	0.9663	0.15049285546	0.927833739914396
OS03T0305100-01	1928	1725	1.2336	0.119265747312	0.999911975857795
OS01T0929100-01	967	255	1.3009	0.141910065914	0.483575975561797
OS03T0276300-00	420	393	1.0702	0.187262733896	0.949751287713358
OS05T0204900-01	1875	1452	1.0242	0.0887645493285	0.998488139361632
OS06T0103500-03	443	207	1.2015	0.0487411918119	0.286922774923754
OS10T0557700-01	1032	291	0.6871	0.0853228255379	0.18843210375142
OS01T0123800-00	1161	1161	1.0522	0.153792529696	0.999021761239155
OS01T0868301-00	1168	222	0.8101	0.00686702055263	0.0269178678247383
OS12T0145632-00	1679	657	0.8481	0.0673672140802	0.466302027559645
OS01T0621900-03	2689	1941	1.0411	0.0909893088197	0.999825119448528
OS03T0845700-01	668	447	1.1954	0.0501631812093	0.635449426466807
OS07T0543800-01	2738	384	1.284	0.186899110966	0.0795916254575306
OS04T0626400-01	1212	1029	1.037	0.113229557658	0.993352966007668
OS11T0265600-00	1540	1521	0.9177	0.0811699962523	0.999514271729629
OS03T0212000-00	1551	1485	1.3064	0.129244834235	0.999794519848992
OS10T0147250-00	2592	2565	0.9449	0.0831826569465	0.999998994995087
OS04T0670200-01	1766	1401	0.9548	0.118745328386	0.998867187183415
OS02T0804300-01	1258	888	0.8386	0.110319739672	0.970715559080042
OS08T0157900-01	2828	2190	1.2192	0.123873920906	0.999984977716518
OS02T0540000-01	1857	423	0.9944	0.16909703663	0.352799783562079
OS01T0499300-01	2264	1557	0.9264	0.0561463232486	0.996938209912892
OS05T0148000-02	2887	138	0.6923	0.00361476902289	0.000198058875623135
OS02T0592200-01	1734	1365	0.7336	0.0901334999695	0.997172142688275
OS01T0842801-00	673	588	1.1334	0.129917386715	0.953524710246412
OS04T0165700-01	1435	1134	1.1556	0.133585762251	0.996991517142425
OS09T0429000-00	2803	2802	0.859	0.0562517296271	0.999999597018226
OS07T0691100-01	2118	1701	1.2516	0.138940256484	0.999881823725737
OS04T0553800-02	1580	1071	0.6211	0.0623827561533	0.961704642111604
OS03T0713500-00	1392	936	1.2884	0.16035699626	0.992255482619388
OS02T0824900-01	1769	759	1.1202	0.0945005691652	0.77032658688169
OS12T0290600-01	1235	858	1.1299	0.136621680973	0.982502108363278
OS09T0135700-01	1365	669	1.116	0.115691389243	0.856505183748927
OS11T0579300-01	2118	468	0.8517	0.0262939111196	0.0310655489113559
OS06T0222100-00	1191	1191	1.0137	0.139634744248	0.998916538551252
OS11T0140700-01	3555	399	1.199	0.0557884540265	0.00136538784686147
OS09T0569151-00	466	39	1.2862	-0.058069512471	0.0161530100333762
OS11T0169600-01	1748	1287	1.3004	0.133973565648	0.998442787519514
OS01T0226600-02	2555	1971	1.3292	0.146395913186	0.999970595584541
OS01T0920300-01	1154	531	0.888	0.102292474634	0.669975389114386
OS01T0705200-01	1006	648	1.0921	0.187714919184	0.975424528777029
OS05T0115100-02	1388	813	1.3094	0.177689016438	0.984695235011294
OS04T0473150-00	442	186	1.0304	0.0813147187679	0.33644755161388
OS09T0419200-01	1264	1074	1.2672	0.162820613548	0.998201542494059
OS08T0170900-01	2506	2196	1.1215	0.0872494391864	0.999986335821452
OS03T0625966-00	963	504	1.2038	0.142852143116	0.872839351625368
OS09T0441900-03	2112	195	0.7957	0.0926933498522	0.0100477523144678
OS03T0638900-01	1431	885	1.2388	0.116937297986	0.97201211546917
OS07T0519450-00	823	687	0.871	0.0818365992095	0.917941914568191
OS05T0353100-00	890	876	0.963	0.10416593235	0.986405296787462
OS01T0108200-01	2353	2193	1.1304	0.0784791593437	0.999988767573126
OS08T0106300-00	894	894	1.2014	0.0910261337877	0.988075635423882
OS04T0587100-01	661	567	1.2993	0.159493280855	0.971730484454593
OS10T0551800-00	627	441	1.3107	0.145207210591	0.912359014049276
OS03T0656850-00	1230	1230	1.31	0.135949684158	0.999301125650448
OS11T0150400-01	712	342	1.3096	0.153251186219	0.811662934834862
OS07T0132600-00	1144	921	1.1614	0.12563811633	0.990092053292815
